,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
944,Banco Davivienda,@Davivienda,2021-12-15T17:58:08.000Z,"Banco Davivienda
@Davivienda
·
15 dic.","En respuesta a 
@elgatoyirri
Buenas tardes. Lamentamos los inconvenientes presentados. Queremos conocer los detalles de su caso, por favor escríbanos por mensaje privado y con gusto lo validaremos. Quedamos atentos. Saludos.",,,,,[],https://twitter.com/Davivienda/status/1471177769358741507
945,Banco Davivienda,@Davivienda,2021-12-15T12:24:02.000Z,"Banco Davivienda
@Davivienda
·
15 dic.","En respuesta a 
@EnLineaBVC
Buenos días. Lamentamos los inconvenientes presentados. Queremos conocer los detalles de su caso, por favor escríbanos por mensaje privado y con gusto lo validaremos. Quedamos atentos. Saludos.",,,,,[],https://twitter.com/Davivienda/status/1471093692643504128
946,Capital Analytics,@CapitalAnalyti2,2021-12-16T17:38:30.000Z,"Capital Analytics
@CapitalAnalyti2
·
16 dic.","#OjoAlDato Analizando los FICs Balanceado Mayor Riesgo, evidencia terreno negativo y disminución en la rentabilidad promedio mensual, ubicándose en -7.53%EA al 14 de diciembre(-4.622pbs), frente a 38.69%EA del mes anterior. Se destaca FIC SEGURIDAD BOLIVAR (Fiduciaria Davivienda)
1
3",,,1,3,['https://pbs.twimg.com/media/FGvxPvXX0AwxpOh?format=png&name=small'],https://twitter.com/CapitalAnalyti2/status/1471535218989445131
947,Príncipe de Bazurto en navidad,@Fefefocus,2021-12-16T14:24:58.000Z,"Príncipe de Bazurto en navidad
@Fefefocus
·
16 dic.","Solo falta que Daviplata se separe de Davivienda.
1
9",,,1,9,[],https://twitter.com/Fefefocus/status/1471486513451986948
948,Santiago R.,@santirojas,2021-12-16T14:47:06.000Z,"Santiago R.
@santirojas
·
16 dic.","Indicios de Apple Pay para 
@Davivienda
 pronto?
7",,,,7,['https://pbs.twimg.com/media/FGvKPyvVgAojOPF?format=jpg&name=900x900'],https://twitter.com/santirojas/status/1471492082065829888
949,𝐽𝑢𝑙𝑖𝑎𝑛𝑎,@garciajuliana16,2021-12-16T03:44:27.000Z,"𝐽𝑢𝑙𝑖𝑎𝑛𝑎
@garciajuliana16
·
15 dic.","Me sentí como Davivienda,en el lugar equivocado.
1
7",🤶 🎄,,1,7,[],https://twitter.com/garciajuliana16/status/1471325321379172354
950,Nicolasa,@EsNicolasa,2021-12-16T03:17:03.000Z,"Nicolasa
@EsNicolasa
·
15 dic.","Davivienda le llaman jajajajajajjajajaxd
1
2",,,1,2,[],https://twitter.com/EsNicolasa/status/1471318426610286593
951,Guille Hernández Gil,@GuilleHergil,2021-12-16T17:29:30.000Z,"Guille Hernández Gil
@GuilleHergil
·
16 dic.","Es esta oficina surgieron pláticas armoniosas sobre obras de impacto de buen corazón con su club kiwanis y yo del club Rotaract; un placer de tiempo compartido luego en comité acciones en Davivienda,donde compartimos otras opiniones, Grande momentos.QEPD 
Cc. 
@nayibbukele",🙂 🌿,,,,['https://pbs.twimg.com/media/FGvvalLWUAQic6a?format=jpg&name=small'],https://twitter.com/GuilleHergil/status/1471532951624114180
952,APOLO PANDORA,@APOLOC8,2021-12-16T15:59:05.000Z,"APOLO PANDORA
@APOLOC8
·
16 dic.","Señores 
@Davivienda
 porque hoy las transacciones hacia 
@DaviPlata
 amanecieron costando $3.300 ?

Que abuso contra el pueblo.

#Nohayderecho
1
6
5",,1,6,5,[],https://twitter.com/APOLOC8/status/1471510200242917381
953,Damaris Marino,@DamarisMarino,2021-12-16T02:44:43.000Z,"Damaris Marino
@DamarisMarino
·
15 dic.","Ayudemos a Refugio Instinto en Ciudad Bolivar con 40 animales rescatados. Demosle de navidad  Tejas de Zinc, Comida y dinero para ayudar a los peludos. Daviplata 3206981098. Cta Ahorros Davivienda 488403923813 Daniela Suárez 
@HypatiaHurtado
 @ElQueLosDELATA
 @ISAZULETA
3
4",,,3,4,"['https://pbs.twimg.com/media/FGsk5yWWQAMvCeE?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FGsk6FEWUAQgGYk?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FGsk574WYAMyG_c?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FGsk6OOWYAEqJBY?format=jpg&name=360x360']",https://twitter.com/DamarisMarino/status/1471310290658672642
954,Sago V.,@Sago2022,2021-12-16T19:37:54.000Z,"Sago V.
@Sago2022
·
16 dic.","En respuesta a 
@Davivienda
A ustedes les debe estar funcionando la página pero a mi no!!!!",,,,,['https://pbs.twimg.com/media/FGwM0CsXMAgHrwb?format=jpg&name=small'],https://twitter.com/Sago2022/status/1471565268338020356
955,Alejo Barragán S.,@ALEJOBARRAGANS,2021-12-16T19:09:08.000Z,"Alejo Barragán S.
@ALEJOBARRAGANS
·
16 dic.","TAMBIÉN TENGO CUENTA EN DAVIVIENDA 
0550488422389418
NRO. de CUENTA DAVIVIENDA
1
1",,,1,1,[],https://twitter.com/ALEJOBARRAGANS/status/1471558028222779393
956,Damaris Marino,@DamarisMarino,2021-12-16T02:05:35.000Z,"Damaris Marino
@DamarisMarino
·
15 dic.","Ayudemos a Refugio Instinto en Ciudad Bolivar con 40 animales rescatados. Demosle de navidad  Tejas de Zinc, Comida y dinero para ayudar a los peludos. Daviplata 3206981098. Cta Ahorros Davivienda 488403923813 Daniela Suárez 
@ECUANTICA
 @YerlyMozo
 @andreanimalidad
 @somosraya
10
7",,,10,7,"['https://pbs.twimg.com/media/FGsb8fSWUAAR-NG?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FGsb81TXwAIcCUE?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FGsb8oNWQAEpf5R?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FGsb9A7XMAEZMlw?format=jpg&name=360x360']",https://twitter.com/DamarisMarino/status/1471300440365092865
957,Felipe Echeverry,@Felipe200248,2021-12-16T00:59:55.000Z,"Felipe Echeverry
@Felipe200248
·
15 dic.","En respuesta a 
@Marianiniecheve
 @SegurosBolivar
 y 
@Davivienda
Tuve un problema con Daviplata hace un par de meses fui a Davivienda unicentro y me dijeron que ellos no tenian nada que ver con esa platafiorma ,me toco denunciar por redes vias legales y a los 15 dias me devolvieron mi dinero ,son unas ratas ,nadie controla a estos HAMPONES .
1
3
8",,1,3,8,[],https://twitter.com/Felipe200248/status/1471283915386146818
958,EquipoBarguil #BarguilPresidente,@EquipoBarguil,2021-12-16T02:43:11.000Z,"EquipoBarguil #BarguilPresidente
@EquipoBarguil
·
15 dic.","""Tres grupos (
@Davivienda
, 
@grupoaval
 y 
@Bancolombia
) manejan el 65% del mercado del crédito en el país. Esto hay que abrirlo, desregularizar y que tengamos una mayor oferta de crédito en todos los rinconces del país""
@davidbarguil
#DebatePorColombia #BarguilPresidente 
@ELTIEMPO
2
7",,,2,7,[],https://twitter.com/EquipoBarguil/status/1471309903004372996
959,Mauricio Londoño R.,@LondonoMd,2021-12-16T19:51:50.000Z,"Mauricio Londoño R.
@LondonoMd
·
16 dic.","Uno de los tipos más ricos de México . Mientras tanto en Colombia "" los asesores de davivienda y Bancolombia que supuestamente están trabajando con binance y Gemini no tienen idea de nada. Consejo : Haga su propia investigación antes de caer en manos de ""supuestos expertos"".
Ricardo Salinas Pliego
@RicardoBSalinas
 · 16 dic.
Los rumores son ciertos , @ElektraMx es la 1er tienda (de retail) en México  que permite comprar con #Bitcoin. 

Siento mucho volver a ganarle a la competencia . twitter.com/spiralcrypto/s…
Mostrar este hilo
3",👇 😎 😂 😜 😎,,,3,['https://pbs.twimg.com/profile_images/1425851264705912839/kZfuzu65_mini.jpg'],https://twitter.com/LondonoMd/status/1471568773538852874
960,Quegolazodel10,@Quegolazodel10,2021-12-16T15:02:01.000Z,"Quegolazodel10
@Quegolazodel10
·
16 dic.","Síguenos para más datos interesantes, pronósticos live y pronósticos de las ligas más importantes del mundo 
.
.
.
.
.
.
.
.
.
.
#ligaxwin
#balondividido
#davivienda 
#angelicacamacho
#losdelsur
#esperanzagomez
#comutricolor
#nacionalespasion
#qhubomedal… https://instagr.am/p/CXjCQBsoFs4/",,,,,['https://pbs.twimg.com/media/FGvNqnIVgAMGEmA?format=jpg&name=small'],https://twitter.com/Quegolazodel10/status/1471495837486223369
961,Angela Carvajal.,@angelagelita,2021-12-16T15:38:46.000Z,"Angela Carvajal.
@angelagelita
·
16 dic.","El día 22 de octubre radique mi licencia de maternidad en la sede física de FAMISANAR, donde me exigieron historia clínica, fotocopia de cédula ampliada y certificación de mi cuenta bancaria Davivienda menor a un mes.
1
1
3",,1,1,3,[],https://twitter.com/angelagelita/status/1471505087612608526
962,Juan C Bateca D,@BatecaD,2021-12-16T14:22:55.000Z,"Juan C Bateca D
@BatecaD
·
16 dic.","Respondiendo a 
@Marianiniecheve
 @gastonvelandia
 y 2 más
Siempre lo hacen y el Gobierno es Cómplice, la 
@SFCsupervisor
 @FiscaliaCol
 Cada Banco tienen su aseguradora en modalidad de captación Ilegal, estas dos instituciones archivan los Casos. Estoy Escribiendo un Libro sobre ese tema.
2
4",,,2,4,[],https://twitter.com/BatecaD/status/1471485999297536007
963,Pulzo,@pulzo,2021-12-16T17:54:15.000Z,"Pulzo
@pulzo
·
16 dic.","El nuevo negocio del expresidente de Davivienda que les da millones de dólares a muchos  https://pulzo.com/nacion/davivienda-efrain-forero-tiene-nuevo-negocio-aguacates-hass-PP1113393…
1",👉,,,1,['https://pbs.twimg.com/media/FGv1FlUUUAAyLEa?format=jpg&name=small'],https://twitter.com/pulzo/status/1471539181146963972
964,𝙉𝙖𝙩𝙨,@Negriet,2021-12-16T17:06:06.000Z,"𝙉𝙖𝙩𝙨
@Negriet
·
16 dic.","Entonces va uno a una sede de 
@Davivienda
  y dicen que el trámite no se puede realizar en la oficina y toca llamar. Y llamo al teléfono rojo y dice que el número marcado no se encuentra en servicio.

¿A quién le tengo que vender el alma para que 
@Davivienda
 me atienda?
2
1
19",,2,1,19,[],https://twitter.com/Negriet/status/1471527065463705602
965,Damaris Marino,@DamarisMarino,2021-12-16T03:03:25.000Z,"Damaris Marino
@DamarisMarino
·
15 dic.","Ayudemos a Refugio Instinto en Ciudad Bolivar con 40 animales rescatados. Demosle de navidad  Tejas de Zinc, Comida y dinero para ayudar a los peludos. Daviplata 3206981098. Cta Ahorros Davivienda 488403923813 Daniela Suárez 
@efectomirringo
1",,,1,,"['https://pbs.twimg.com/media/FGspLkeXsAA1FB2?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FGspMFmWYAMIOpR?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FGspL5HXsAAy8g8?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FGspMPZWUAkZLki?format=jpg&name=360x360']",https://twitter.com/DamarisMarino/status/1471314995434725387
966,Trafico en Tegus,@TRAFICOENTEGUS,2021-12-16T23:21:02.000Z,"Trafico en Tegus
@TRAFICOENTEGUS
·
16 dic.","December 16, 2021 at 05:16PM.  TRAFICOENTEGUS.December 16, 2021 at 05:11PM.  TRAFICOENTEGUS.December 16, 2021 at 05:09PM.  MovilidadTGU.#PrecaucionVial Vehículo averiado en blvd suyapa a la altura de banco Davivienda, tráfico lento en ambos carriles 
@TRA
…
2
1
1",,2,1,1,['https://pbs.twimg.com/media/FGw9LByXIAAoU0B?format=jpg&name=900x900'],https://twitter.com/TRAFICOENTEGUS/status/1471621419842916367
967,Davivienda Corredores,@davicorredores,2021-12-16T15:55:16.000Z,"Davivienda Corredores
@davicorredores
·
16 dic.","Terpel, el emisor de mayor retorno por dividendo del MSCI Colcap, según el Libro 2022 de Davivienda vía:https://redex-yulder.com/terpel-el-emisor-de-mayor-retorno-por-dividendo-del-msci-colcap-segun-el-libro-2022-de-davivienda/… 

Lea el informe completo de El Libro 2022 #LaEconomíaDeTodos aquí:  https://bit.ly/cap3li
1
4
11",,1,4,11,['https://pbs.twimg.com/media/FGvZuASUYAgLgsk?format=jpg&name=small'],https://twitter.com/davicorredores/status/1471509238363029509
968,Carlos Eduardo Noguera,@CNOGUERA20,2021-12-16T01:19:43.000Z,"Carlos Eduardo Noguera
@CNOGUERA20
·
15 dic.","Si en las próximas horas lo le dan solución al problema de mi hermano que es discapacitado radicare una queja ante 
@SFCsupervisor
 @Davivienda
 @DaviPlata
 por qué es discapacitado a el no le dan solución es triste y doloroso tener que rogarles",,,,,[],https://twitter.com/CNOGUERA20/status/1471288898382974979
969,NANCY LEMUS,@n_lemus,2021-12-16T18:14:45.000Z,"NANCY LEMUS
@n_lemus
·
16 dic.","Quiero denunciar que realice tramite de retiro de dinero en cajero 
@Davivienda
 la plata nunca salio del cajero y después de 8 días aun no responden 
@SFCsupervisor
 el banco vulnera mis derechos apesar de que llevo 15 años con ellos y quien me ayuda
1",,1,,,[],https://twitter.com/n_lemus/status/1471544341961322502
970,Carlos Eduardo Noguera,@CNOGUERA20,2021-12-16T01:00:21.000Z,"Carlos Eduardo Noguera
@CNOGUERA20
·
15 dic.","No se por que 
@Davivienda
 @DaviPlata
 uno tiene que rogarle para que le den solución a las personas mi hermano es discapacitado no ha podido retirar su dinero tiene daviplata inválido 
@SFCsupervisor
  el lleva más de 5 radicados y nada de solucion",,,,,[],https://twitter.com/CNOGUERA20/status/1471284026472337411
971,alfonso,@fonsiparra,2021-12-16T20:55:32.000Z,"alfonso
@fonsiparra
·
16 dic.","Definitivamente 
@Davivienda
 es pésimo. Cada día peor. Nadie sabe nada en esos call center, la atención personalizada es nula.",,,,,[],https://twitter.com/fonsiparra/status/1471584802394492934
972,𝓒𝓪𝓻𝓸𝓵𝓲𝓷𝓪,@rubiapsicologa,2021-12-16T16:21:15.000Z,"𝓒𝓪𝓻𝓸𝓵𝓲𝓷𝓪
@rubiapsicologa
·
16 dic.","Siempre que voy a las oficinas de 
@Davivienda
 salgo con migraña, no sólo por lo demorados en los trámites, también por las luces del establecimiento.
1",✨ ✨,1,,,[],https://twitter.com/rubiapsicologa/status/1471515777022922760
973,Eddy Bernal,@AminDiazMorales,2021-12-16T21:29:10.000Z,"Eddy Bernal
@AminDiazMorales
·
16 dic.","Se están robando la plata de 
@DaviPlata
 que pasa 
@Davivienda
  esto ya es recurrente y nadie responde 
@sicsuper
 ?????????
3",♿ 🚴,3,,,[],https://twitter.com/AminDiazMorales/status/1471593268832051205
974,Paola,@PaolaAndre86,2021-12-16T00:07:15.000Z,"Paola
@PaolaAndre86
·
15 dic.","Los de 
@Davivienda
 bloquean mis cuentas sin motivo alguno, no tengo acceso con tarjeta ni con aplicación. Llama uno y lo dejan esperando. Es increíble esta vaina.
1
1",🥦,1,1,,[],https://twitter.com/PaolaAndre86/status/1471270663260459009
975,Carlos Eduardo Noguera,@CNOGUERA20,2021-12-16T01:08:00.000Z,"Carlos Eduardo Noguera
@CNOGUERA20
·
15 dic.","Señores 
@SFCsupervisor
 como es posible que 
@Davivienda
 @DaviPlata
  no le ha dado solución a mi hermano que es discapacitado no sabe manejar redes sociales ni WhatsApp y tiene el daviplata bloqueado inválido el nesecita solución no más radicados
1",,1,,,[],https://twitter.com/CNOGUERA20/status/1471285951280427011
976,Trafico en Tegus,@TRAFICOENTEGUS,2021-12-16T23:11:14.000Z,"Trafico en Tegus
@TRAFICOENTEGUS
·
16 dic.","December 16, 2021 at 05:09PM.  MovilidadTGU.#PrecaucionVial Vehículo averiado en blvd suyapa a la altura de banco Davivienda, tráfico lento en ambos carriles 
@TRAFICOENTEGUS
1",,,,1,['https://pbs.twimg.com/media/FGw9LByXIAAoU0B?format=jpg&name=900x900'],https://twitter.com/TRAFICOENTEGUS/status/1471618951444639759
977,Carlos Eduardo Noguera,@CNOGUERA20,2021-12-16T04:20:51.000Z,"Carlos Eduardo Noguera
@CNOGUERA20
·
15 dic.","Señores 
@Davivienda
 @DaviPlata
 no Sean desalmados mi hermano nadie lo ha llamado para darle solución el se llama Miller noguera 87941728 teléfono 3233223774 el nesecita solucion 
@SFCsupervisor
  ustedes están abusando de la gente con mentiras
2",,2,,,[],https://twitter.com/CNOGUERA20/status/1471334484599578626
978,Juan. Manuel,@Juanma7725,2021-12-16T13:41:25.000Z,"Juan. Manuel
@Juanma7725
·
16 dic.","En respuesta a 
@NoticiasRCN
Sería bueno 
@NoticiasRCN
 ya q investiga y da noticias sobre meta supiera lo q sucede con la.compañia 
@binance
 socio comercial de 
@Davivienda
 en un piloto de criptómonedas y q tiene secuestrado los fondos a más de 500 colombianos.
1
2
2",,1,2,2,[],https://twitter.com/Juanma7725/status/1471475555363180550
979,Melissa ceballos,@Melissaceball,2021-12-16T16:49:37.000Z,"Melissa ceballos
@Melissaceball
·
16 dic.","Hace una semana un cajero multiservicios de 
@Davivienda
  en Valledupar , se me trabo un dinero que estaba intentando consignar y al día de hoy no recibo respuesta sobre la devolución, pésima atención por parte de su directora administrativa.
1",,1,,,[],https://twitter.com/Melissaceball/status/1471522917364211714
980,Davivienda Corredores,@davicorredores,2021-12-16T20:34:08.000Z,"Davivienda Corredores
@davicorredores
·
16 dic.","#PsicologíaDelInversor Normalmente los consumidores pensamos que el primer producto es más saludable que el segundo, a pesar de que los dos tienen el mismo porcentaje de grasa. +
1
7",,1,,7,['https://pbs.twimg.com/media/FGwY1cCWQAMTQrj?format=png&name=small'],https://twitter.com/davicorredores/status/1471579418976002050
981,Johan Andrés González Motta,@johangon_19,2021-12-16T15:26:03.000Z,"Johan Andrés González Motta
@johangon_19
·
16 dic.","En respuesta a 
@carlos60285427
 y 
@Bancolombia
Es el banco con más arandelas de Colombia, cobran por todo!!

Les recomiendo mejor 
@Davivienda
1
2",,1,,2,[],https://twitter.com/johangon_19/status/1471501885374820360
982,ANDRO1711,@ANDRO1711,2021-12-16T19:37:57.000Z,"ANDRO1711
@ANDRO1711
·
16 dic.","El nuevo negocio del expresidente de Davivienda que les da millones de dólares a muchos https://pulzo.com/nacion/davivienda-efrain-forero-tiene-nuevo-negocio-aguacates-hass-PP1113393… a través de 
@Pulzo
pulzo.com
El nuevo negocio del expresidente de Davivienda que les da millones de dólares a muchos - Pulzo
Efraín Forero, expresidente de esa entidad, precisó que volverá a los negocios del campo junto a su familia, incursionando en ganadería y agricultura. - Pulzo",,,,,['https://pbs.twimg.com/card_img/1474135428072624133/Da14zIku?format=jpg&name=small'],https://twitter.com/ANDRO1711/status/1471565277364117509
983,Juan. Manuel,@Juanma7725,2021-12-16T15:37:42.000Z,"Juan. Manuel
@Juanma7725
·
16 dic.","Respondiendo a 
@LuisFer45684347
 @Edimejia1979
 y 3 más
Yo también tengo mi patrimonio secuestrado por 
@binance
 @BinanceHelpDesk
  los cuales no me dan una solución a este problema y siento q ya mis fondos fueron estafados por ellos
1
2",,,1,2,[],https://twitter.com/Juanma7725/status/1471504815888887826
